SalePrice,YearBuilt,YrSold,MonthSold,Size(sqf),Floor,N_Parkinglot(Ground),N_Parkinglot(Basement),TimeToBusStop,TimeToSubway,N_APT,N_manager,N_elevators,N_FacilitiesNearBy(PublicOffice),N_FacilitiesNearBy(Hospital),N_FacilitiesNearBy(Dpartmentstore),N_FacilitiesNearBy(Mall),N_FacilitiesNearBy(ETC),N_FacilitiesNearBy(Park),N_SchoolNearBy(Elementary),N_SchoolNearBy(Middle),N_SchoolNearBy(High),N_SchoolNearBy(University),N_FacilitiesInApt,N_FacilitiesNearBy(Total),N_SchoolNearBy(Total),class_price
309734,1993,2017,7,1451,8,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,G
310079,2007,2013,8,1643,9,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
310150,2007,2014,11,1387,2,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
310176,2014,2016,3,843,7,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,G
310309,2007,2014,8,1643,9,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
310619,2014,2016,2,846,14,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,G
311061,2006,2016,12,910,19,111.00,184.00,7.50,12.50,3.00,3.00,0.00,2.00,1,1.00,1.00,1.00,0.00,3.00,2.00,2.00,2.00,5,6.00,9.00,G
311504,2007,2015,2,868,18,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
311504,2007,2016,3,868,4,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
311504,2006,2013,3,1743,9,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,G
311504,2013,2014,11,910,8,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,G
312389,2007,2014,4,1394,24,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,G
312389,1978,2017,8,1327,1,87.00,0.00,2.50,2.50,2.00,1.00,4.00,3.00,2,1.00,1.00,0.00,0.00,3.00,3.00,3.00,2.00,3,7.00,11.00,G
312389,2007,2012,3,1387,26,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
312389,2008,2017,6,914,2,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,G
313274,2007,2014,2,1444,24,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
313274,2014,2016,6,843,26,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,G
314159,1993,2015,3,2337,23,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,G
314159,2006,2017,6,914,15,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,G
314159,2007,2013,9,1483,15,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
314159,2014,2016,7,846,24,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,G
314159,1993,2015,6,1761,4,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,G
314159,2007,2014,8,1483,15,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
314159,2006,2016,2,914,8,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,G
314159,2013,2014,11,910,15,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,G
314159,2007,2015,4,868,26,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
314159,2007,2016,11,1103,6,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,G
314159,1993,2016,4,1451,12,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,G
314159,2014,2017,5,846,15,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,G
314159,2013,2015,2,907,8,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,G
314159,2006,2010,12,2056,15,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,G
314159,2013,2014,10,907,20,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,G
314159,1993,2017,5,1451,9,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,G
314159,2007,2013,10,1483,23,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
314159,2006,2013,9,1743,19,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,G
314159,2006,2017,4,914,11,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,G
314690,2007,2014,10,1387,5,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
315044,2014,2016,10,843,9,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,G
315044,2007,2014,10,868,22,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
315044,2007,2015,6,1103,12,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,G
315929,2007,2014,11,1419,9,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,G
315929,2007,2014,10,1483,12,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
315929,2007,2007,11,1334,3,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
315929,2008,2017,2,914,14,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,G
315929,2007,2015,2,868,9,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
315929,2007,2008,6,1334,3,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
316371,2008,2017,5,914,6,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,G
316814,2005,2015,3,1184,18,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,G
316814,2008,2017,5,914,14,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,G
316814,2007,2013,5,1483,23,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
317699,2015,2017,1,910,11,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,G
317699,2007,2009,10,1273,15,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
317699,2007,2008,7,1483,11,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
317699,2007,2008,1,1273,13,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
317699,2007,2009,12,1273,10,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
317699,2007,2009,12,1273,12,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
317699,2014,2017,7,843,20,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,G
317699,2007,2012,11,1387,24,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
317699,2014,2016,10,907,6,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,G
317699,2007,2008,6,1273,10,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
318584,2007,2015,3,868,4,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
318584,2006,2017,1,914,20,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,G
318584,1993,2015,8,1761,15,523.00,536.00,2.50,17.50,8.00,8.00,20.00,6.00,2,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,4,14.00,17.00,G
318584,2007,2015,3,868,11,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
318584,2007,2009,9,1387,10,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
318584,2007,2009,8,1387,22,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
318584,2007,2009,12,1387,11,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
318584,2006,2010,9,1743,6,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,G
318584,2007,2014,9,1483,11,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
318584,2007,2014,2,1419,29,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,G
318584,2007,2014,8,1366,19,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,G
318584,2007,2014,8,1419,19,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,G
318584,2008,2016,8,914,11,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,G
318584,2006,2017,2,914,9,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,G
318584,2006,2016,10,910,15,111.00,184.00,7.50,12.50,3.00,3.00,0.00,2.00,1,1.00,1.00,1.00,0.00,3.00,2.00,2.00,2.00,5,6.00,9.00,G
318584,2007,2013,5,1483,7,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
318584,2006,2012,10,2056,14,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,G
318584,2013,2015,5,907,13,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,G
318584,2007,2014,7,1483,13,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
318584,2007,2017,7,914,6,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,G
318584,2013,2015,1,910,6,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,G
318584,2007,2014,3,1444,21,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
318584,2008,2016,10,914,19,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,G
318584,2008,2017,6,914,9,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,G
319469,2007,2014,9,1444,20,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
319469,2007,2013,12,1483,24,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
319469,2007,2014,4,1629,7,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
319469,2007,2007,12,1387,30,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
320345,2007,2014,11,1519,5,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
320353,2007,2012,12,1643,2,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
320353,2008,2017,3,914,17,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,G
320353,2006,2015,12,914,8,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,G
320353,2007,2014,7,1419,21,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,G
320353,2007,2017,7,868,2,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
320353,2007,2012,12,1387,18,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
320353,2005,2017,1,1184,7,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,G
320353,2006,2014,1,1437,30,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,G
320469,2007,2013,10,1643,22,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
321238,2007,2014,6,1419,20,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,G
321238,2015,2017,8,644,30,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,G
321238,2014,2016,9,846,29,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,G
321238,2013,2014,12,910,34,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,G
321238,2007,2017,3,868,2,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
321681,2014,2017,7,843,4,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,G
322123,2014,2017,3,846,20,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,G
322123,2006,2015,10,914,22,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,G
322123,2007,2015,6,868,26,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
322150,2007,2014,5,1643,6,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
322566,2007,2013,10,1643,24,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
322814,2007,2013,10,1643,23,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
323008,2014,2017,7,843,15,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,G
323008,2007,2014,12,1273,12,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
323008,2014,2017,5,910,2,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,G
323008,2015,2017,8,644,33,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,G
323008,2005,2017,1,1184,6,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,G
323008,2005,2016,8,1184,13,67.00,798.00,2.50,7.50,8.00,6.00,0.00,5.00,2,0.00,1.00,5.00,0.00,3.00,4.00,4.00,4.00,7,13.00,15.00,G
323008,2007,2014,11,1273,21,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,G
323008,2008,2017,7,914,4,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,G
323008,2014,2017,6,843,12,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,G
323008,2008,2016,5,914,14,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,G
323008,2007,2009,11,1387,21,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
323008,2014,2015,6,907,9,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,G
323008,2007,2014,4,1448,30,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,G
323008,2014,2017,2,914,4,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,G
323088,2007,2014,6,1643,8,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
323389,2007,2014,3,1643,15,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
323893,2006,2014,1,1412,18,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,G
323893,2014,2017,5,843,15,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,G
323893,2007,2013,1,1387,16,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,G
323982,2007,2007,12,1448,30,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,H
324610,2007,2014,4,1643,16,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,H
324778,2006,2014,2,1412,18,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,H
324778,1986,2015,5,1377,3,713.00,0.00,2.50,12.50,7.00,8.00,27.00,5.00,1,1.00,0.00,1.00,1.00,3.00,1.00,1.00,1.00,4,9.00,6.00,H
324778,2007,2016,11,1103,7,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,H
324778,2006,2017,7,914,9,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,H
324778,2014,2017,2,843,18,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,H
325221,2008,2014,10,1167,15,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,H
325221,2014,2017,7,843,22,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,H
325221,2014,2017,7,846,28,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,H
325663,1986,2015,6,1313,4,713.00,0.00,2.50,12.50,7.00,8.00,27.00,5.00,1,1.00,0.00,1.00,1.00,3.00,1.00,1.00,1.00,4,9.00,6.00,H
325663,2013,2014,12,910,24,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,H
325663,2007,2011,4,1387,19,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,H
325663,2013,2015,5,910,29,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,H
325663,2008,2017,5,914,25,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,H
325663,2014,2016,7,843,27,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,H
